name,category,subtype,listing_capable,address,latitude,longitude,phone,rating,reviews,status,flags
"FASTCARE Xô Viết Nghệ Tĩnh - Sửa điện thoại, laptop Bình Thạnh",phone_repair,,N,303 Xô Viết Nghệ Tĩnh,10.803099,106.7112495,,,,,
Fixshop - Mobile Service,phone_repair,,N,651 Lê Hồng Phong,10.7699162,106.6733811,,,,,
"Fogocare.vn - Trung Tâm Sửa Chữa Điện Thoại, Laptop, Máy Tính Bảng",phone_repair,,N,322 Đường Nguyễn Thượng Hiền,10.7762652,106.6827351,,,,,
Giahuymobile: Sửa chữa- Ép Kính- Thay Màn Hình- Ép Cáp Điện Thoại,phone_repair,,N,463 Nguyễn Kiệm,10.8019272,106.6791636,,,,,
HOAN NAM - SỬA CHỮA ĐIỆN THOẠI BÌNH THẠNH,phone_repair,,N,92 - 96 Xô Viết Nghệ Tĩnh,10.7957969,106.7102797,,,,,
HOÀNG KIỆT Mobile - thu đổi - bán trả góp - sửa chữa Iphone Quận 10,phone_repair,,N,571 3 Tháng 2,10.7666915,106.665507,,,,,
HOÀNG MÝ MOBILE | SỬA ĐIỆN THOẠI BÌNH THẠNH,phone_repair,,N,83a Nguyễn Văn Đậu,10.8086117,106.6881965,,,,,
HOÀNG PHONG MOBILE,phone_repair,,N,976 Trần Hưng Đạo,10.7531457,106.67242,,,,,
"HiPhone- Thay pin, sửa chữa điện thoại",phone_repair,,N,65 Đ. Nguyễn Đình Chính,10.7964595,106.6794805,,,,,
Hoan nam mobile ( không chi nhánh ),phone_repair,,N,163 Xô Viết Nghệ Tĩnh,10.7988609,106.710926,,,,,
Hoàng Hà Mobile,phone_repair,,N,188Ter Đường Trần Quang Khải,10.79154,106.68904,,,,,
Hoàng Khánh Mobile,phone_repair,,N,207/19 3 Tháng 2,10.7712138,106.6744033,,,,,
Huy Dũng Mobile - Chuyên sửa chữa điện thoại,phone_repair,,N,129 Đ. Đỗ Thị Lời,10.7864964,106.6715242,,,,,
Huy Tuấn Mobile,phone_repair,,N,"25B- 25C, 25B Phan Đăng Lưu",10.8030038,106.6924118,,,,,
Huỳnh Kiệt Sửa iPhone,phone_repair,,N,660/3 Điện Biên Phủ,10.7700808,106.6760189,,,,,
Hải Âu Apple - Sửa chữa Iphone/Ipad chuyên nghiệp lấy liền,phone_repair,,N,6/9 Trần Phú,10.764003,106.6797636,,,,,
KHÁNH MY Mobile- Sửa Điện Thoại,phone_repair,,N,62a Trần Quang Khải,10.7924738,106.6938523,,,,,
Khanh Dung Vertu,phone_repair,,N,79/3 Vườn Lài,10.7669794,106.6799605,,,,,
Khanh Nam Mobile Sửa Chữa Điện Thoại Lấy Liền,phone_repair,,N,15/6 Đ. Võ Duy Ninh,10.7918279,106.7145336,,,,,
Linh Kiện Điện Thoại Thuỳ Anh,phone_repair,,N,378 3 Tháng 2,10.7693732,106.6697855,,,,,
Linh Râu Apple,phone_repair,,N,68 Trần Hưng Đạo,10.7529115,106.6704512,,,,,
Lê Cường Mobile,phone_repair,,N,79 Trần Minh Quyền,10.7705991,106.6744756,,,,,
MR DEE STORE - Dịch Vụ Thay Pin Điện Thoại Chính Hãng | Vũ Huy Tấn Quận Bình Thạnh,phone_repair,,N,66 Vũ Huy Tấn,10.7959761,106.693461,,,,,
Minh Phát Mobile Quận 10 - Sửa chữa điện thoại uy tín HCM,phone_repair,,N,"830/1A, Sư Vạn Hạnh",10.7767902,106.6668757,,,,,
"Minh Thắng Mobile - Sửa Điện Thoại Apple iPhone, iPad, Macbook",phone_repair,,N,382/33 Lê Hồng Phong,10.7644469,106.6763974,,,,,
Minh Tuấn Mobile | Trần Quang Khải | Quận 1,phone_repair,,N,63 Trần Quang Khải,10.7922372,106.6940379,,,,,
Minh Tú Phụ kiện điện thoại,phone_repair,,N,"đối diện đài tiếng nói việt nam vov, Nguyễn Thị Minh Khai",10.7885918,106.7031908,,,,,
MobileCity 123 Trần Quang Khải,phone_repair,,N,123 Trần Quang Khải,10.7918837,106.6922155,,,,,
Mr Thành mobile - Sửa chữa mua bán điện thoại,phone_repair,,N,59/24 Đ. Nghĩa Hòa,10.7853637,106.659831,,,,,
Mua Bán & Sửa Chữa Điện Thoại - ALÔ Mobile,phone_repair,,N,389 Bùi Đình Tuý,10.8065218,106.6984529,,,,,
Máy ép kính điện thoại Fiona HCM,phone_repair,,N,48 Lê Văn Duyệt,10.7951164,106.6962121,,,,,
Nhóc GSM (Sửa Điện Thoại),phone_repair,,N,209 Đoàn Văn Bơ,10.762292,106.705588,,,,,
Phi Mobile,phone_repair,,N,51B Đ. Thích Quảng Đức,10.804814,106.682807,,,,,
PhoneLab-Sửa điện thoại,phone_repair,,N,262 Đường Nguyễn Thượng Hiền,10.7749433,106.6835662,,,,,
Phúc Mobile,phone_repair,,N,170 Hoàng Diệu,10.7630052,106.7029742,,,,,
Phụ Kiện Điện Thoại 24H,phone_repair,,N,237 Đề Thám,10.7680406,106.6935153,,,,,
"Phụ Kiện Điện Thoại, Ép Kính, Sửa Chữa Điện Thoại",phone_repair,,N,165 Đường Nguyễn Thượng Hiền,10.7735169,106.6843305,,,,,
Phụ kiện điện thoại Việt,phone_repair,,N,92 Nguyễn Thái Bình,10.7686323,106.6988313,,,,,
"Saigonso Cống Quỳnh - Sửa chữa điện thoại, laptop Phường Cầu Ông Lãnh",phone_repair,,N,27 Đ. Cống Quỳnh,10.7636203,106.6903495,,,,,
"Saigonso Quận 10 - Sửa Điện Thoại, Laptop, Tablet - Đường 3/2",phone_repair,,N,578 3 Tháng 2,10.7661967,106.6637349,,,,,
"Saigonso Quận 3 - Sửa Điện Thoại, Laptop, Tablet - Đường Nguyễn Phúc Nguyên",phone_repair,,N,11 Nguyễn Phúc Nguyên,10.778469,106.681157,,,,,
"SỬA CHỮA NHANH - SỬA ĐIỆN THOẠI, LAPTOP UY TÍN, GIÁ RẺ.",phone_repair,,N,709 3 Tháng 2,10.7649764,106.6624176,,,,,
SỬA CHỮA ĐIỆN THOẠI BÌNH THẠNH Lehoangsoft (UY TÍN HƠN 20 NĂM),phone_repair,,N,226 Bùi Đình Tuý,10.8075334,106.7017042,,,,,
Sửa Chữa Giá Tốt - Sửa iPhone Ipad macbook Quận 1,phone_repair,,N,198 Đề Thám,10.766439,106.6944848,,,,,
Sửa Chữa Pro - Sửa Điện Thoại - Laptop - Máy Tính Bảng,phone_repair,,N,131 Nguyễn Văn Cừ,10.7575138,106.6845482,,,,,
Sửa Chữa Điện Thoại Bình Thạnh - Ngọc Quang,phone_repair,,N,69 D5,10.8062013,106.7151597,,,,,
Sửa Chữa Điện Thoại Di Động Biển Vàng,phone_repair,,N,779 Quốc lộ 50,10.7699022,106.6714651,,,,,
Sửa Chữa Điện thoại Lê Hồng Phong Quận 10 - Thanh Trang Mobile,phone_repair,,N,448 Lê Hồng Phong,10.7655796,106.6752764,,,,,
Sửa Iphone Lấy Liền,phone_repair,,N,122/22 Phan Văn Hân,10.7945652,106.7062756,,,,,
Sửa Táo Nhanh,phone_repair,,N,47 Trần Quang Khải,10.7922766,106.6945991,,,,,
Sửa chữa Điện Thoại -Laptop Bồ Đề,phone_repair,,N,174A Trần Quốc Thảo,10.785497,106.682382,,,,,
Sửa chữa điện thoại Minh Tơ,phone_repair,,N,"QPX3+3V7, Điện Biên Phủ",10.7976725,106.7046821,,,,,
"Sửa chữa điện thoại di động,máy tính Minh Thi",phone_repair,,N,300A Xô Viết Nghệ Tĩnh,10.8006309,106.711488,,,,,
Sửa chữa điện thoại iPhone -ipad smartphone,phone_repair,,N,12 Trần Quang Long,10.7905604,106.7115726,,,,,
Sửa chữa điện thoại iPhone Lê Hồng Phong (MobileCity Care),phone_repair,,N,602 Lê Hồng Phong,10.7700351,106.6733497,,,,,
Sửa chữa điện thoại lấy liền Apple gold,phone_repair,,N,331 Đoàn Văn Bơ,10.761201,106.707385,,,,,
Sửa iPhone Bình Thạnh,phone_repair,,N,53 D5,10.8062191,106.7148397,,,,,
Sửa Điện Thoại - Thay Mặt Kính Uy Tín,phone_repair,,N,131A Nguyễn Thị Minh Khai,10.7715844,106.687699,,,,,
Sửa Điện Thoại Laptop Uy Tín Quận 10 - Thanh Trang Mobile,phone_repair,,N,729 3 Tháng 2,10.7646449,106.6620711,,,,,
Sửa Điện Thoại Thắng,phone_repair,,N,139 Đường Nguyễn Thượng Hiền,10.7727512,106.684426,,,,,
Sửa Điện Thoại iPhone Samsung Uy Tín Quận 10 3 5 6 - Ckmobile,phone_repair,,N,508 3 Tháng 2,10.7668282,106.6651517,,,,,
"Sửa Điện Thoại, Laptop Bình Thạnh - Thanh Trang Mobile",phone_repair,,N,246 Lê Quang Định,10.8081375,106.6955954,,,,,
Sửa điện thoại Minh Hiếu,phone_repair,,N,"Chung Cư Miếu Nổi, Lô A3 179 Đ. Vạn Kiếp",10.7964812,106.6938634,,,,,
Sửa điện thoại Phát Thành mobile,phone_repair,,N,87 Trần Quang Khải,10.792064,106.693054,,,,,
Sửa điện thoại Phường Vườn Lài - Thành Trung Mobile,phone_repair,,N,277 3 Tháng 2,10.7702118,106.6720543,,,,,
Sữa chữa điện thoại Minh tơ,phone_repair,,N,162c2 Điện Biên Phủ,10.7719627,106.6788432,,,,,
Thanh Sơn Center - Sửa Chửa Điện Thoại,phone_repair,,N,Cách Mạng Tháng Tám,10.783031,106.6726792,,,,,
Thanh Táo,phone_repair,,N,674/2 Trường Sa,10.7925526,106.682696,,,,,
"Thay Pin iphone, Ipad Lấy Liền",phone_repair,,N,Điện Biên Phủ,10.7972863,106.7050594,,,,,
"Thành Nhân Mobile, Ép Kính , Thay Pin, Sửa Chữa, Mua Bán ĐT.",phone_repair,,N,62 Lê Văn Duyệt,10.7955917,106.6963052,,,,,
Thợ sửa điện thoại,phone_repair,,N,Xô Viết Nghệ Tĩnh,10.7975681,106.7130729,,,,,
Trung Tâm Sửa Chữa Applesaigon1,phone_repair,,N,84B Cống Quỳnh,10.7644682,106.6908103,,,,,
Trung Tâm Sửa Chữa Điện Thoại Fix24h,phone_repair,,N,5/1 Nguyễn Trung Ngạn,10.784325,106.7058857,,,,,
Trung Vân Mobile - Sửa Điện Thoại,phone_repair,,N,122 Hoàng Hoa Thám,10.8081009,106.6886809,,,,,
Trung tâm CSKH OPPO Bến Thành,phone_repair,,N,27 Nguyễn Trung Trực,10.7743107,106.6984487,,,,,
Trung tâm sửa chữa ĐTDĐ Nghĩa Phước,phone_repair,,N,394 Trần Hưng Đạo,10.7564291,106.6842523,,,,,
Trung tâm sửa chữa điện thoại,phone_repair,,N,182A Đ. Hoàng Văn Thụ,10.7997289,106.675348,,,,,
Trung tâm sửa chữa điện thoại Nhất Duy,phone_repair,,N,323 Huỳnh Văn Bánh,10.7915976,106.6746002,,,,,
Trung tâm sửa chữa điện thoại Thuận Phát Mobile Lê Quang Định,phone_repair,,N,197a Lê Quang Định,10.8087948,106.6939507,,,,,
Trung tâm sửa điện thoại Thuận Phát Mobile Lê Hồng Phong,phone_repair,,N,514 Lê Hồng Phong,10.7666253,106.6749761,,,,,
"Trùng Dương Service - Trung Tâm Sửa Chữa, Thay Mặt Kính, Màn Hình ĐTDĐ",phone_repair,,N,Đường 3/2,10.7712244,106.6679425,,,,,
TrúcNhenMobile chuyên sửa điện thoại,phone_repair,,N,31/8 Đ. Lê Văn Sỹ,10.7860503,106.6801565,,,,,
Trọng Phú Mobile - 60 Ngô Tất Tố - Bình Thạnh,phone_repair,,N,60 Ngô Tất Tố,10.7927563,106.7111406,,,,,
Tuấn Nguyễn Mobile,phone_repair,,N,219/69 Đ. Đỗ Thị Lời,10.7866882,106.6718725,,,,,
"Vi tính Phạm Lê (Mua bán & Sửa chữa Điện thoại, Laptop, Macbook, Ipad) lấy liền",phone_repair,,N,177 Đoàn Văn Bơ,10.7625901,106.7050024,,,,,
Viettopcare,phone_repair,,N,72 Lê Văn Duyệt,10.7956548,106.6962778,,,,,
Viettopcare - Chuyên sửa chữa - ép kính điện thoại - samsung - iphone - oppo ... Thay pin bảo hành 1 năm,phone_repair,,N,54 Xô Viết Nghệ Tĩnh,10.7946311,106.7093655,,,,,
Viễn Tâm Sim Ghép iPhone Lock,phone_repair,,N,48 Lê Văn Duyệt,10.7951173,106.6961857,,,,,
"Viện Di Động Lê Hồng Phong - Sửa Điện Thoại, Laptop Quận 10",phone_repair,,N,605 Lê Hồng Phong,10.7691576,106.6736724,,,,,
"Viện Di Động Trần Quang Khải - Sửa Điện Thoại, Laptop Quận 1",phone_repair,,N,73 Trần Quang Khải,10.792152,106.6936309,,,,,
"Viện Di Động Đường 3 Tháng 2 - Sửa Điện Thoại, Laptop Quận 10",phone_repair,,N,743 3 Tháng 2,10.764575,106.6617947,,,,,
"Viện Di Động Đồng Khởi - Trung tâm Bảo hành, Sửa chữa Vertu tại Việt Nam",phone_repair,,N,19 - 21 Đồng Khởi,10.7732838,106.7059015,,,,,
iCare Center quận 5 - Trung tâm sửa chữa máy tính - điện thoại HCM,phone_repair,,N,151 Hùng Vương,10.761234,106.6751942,,,,,
realme Service - Trung tâm CSKH realme Hồ Chí Minh,phone_repair,,N,110 Cách Mạng Tháng Tám,10.7766784,106.684422,,,,,
"Á Châu Service - Dịch vụ sửa chữa iPhone, iPad, Macbook",phone_repair,,N,108 Lê Văn Duyệt,10.7969199,106.6963872,,,,,
"Ép kính thay màn hình , sửa chữa điện thoại lấy liền Q10",phone_repair,,N,115 Trần Minh Quyền,10.7709915,106.673964,,,,,
ĐTDĐ PHƯƠNG STOTRE,phone_repair,,N,"RM4J+CG7, 141a Đ. Thích Quảng Đức",10.8060296,106.6813018,,,,,
Điện Thoại Di Động Bách Uyên,phone_repair,,N,666 Điện Biên Phủ,10.798294,106.719434,,,,,
Điện Thoại Di Động Phú Quốc,phone_repair,,N,117/49 Nguyễn Hữu Cảnh,10.7956163,106.718199,,,,,
Điện Thoại Khang Thịnh,phone_repair,,N,145 Trần Quang Khải,10.7916527,106.6909228,,,,,
Điện Thoại Số Mobile,phone_repair,,N,"1x cư xá Nguyễn cảnh Chân, quận 1",10.760351,106.6870282,,,,,
Điện Thoại Vui,phone_repair,,N,81A Trần Quang Khải,10.79212,106.6935051,,,,,
"Điện Thoại Vui - Sửa điện thoại, laptop Bình Thạnh",phone_repair,,N,383 Điện Biên Phủ,10.8018353,106.712099,,,,,
"Điện Thoại Vui - Sửa điện thoại, laptop quận 10",phone_repair,,N,300 3 Tháng 2,10.7703404,106.6715612,,,,,
"Điện Thoại Vui - Sửa điện thoại, laptop quận 4",phone_repair,,N,191 Khánh Hội,10.7573614,106.700065,,,,,
"Điện Thoại Vui Nguyễn Thái Học - Sửa điện thoại, laptop Quận 1",phone_repair,,N,136 Nguyễn Thái Học,10.7692011,106.6950628,,,,,
Điện thoại di động Dung Nguyễn mobile,phone_repair,,N,"Phường Nhiêu lộc, Nguyễn Phúc Nguyên/46 tổ 61",10.7788453,106.6810566,,,,,
Cứu Hộ Xe Máy - Kích Bình Ắc Quy Tận Nơi MinhThành Motor,tire,,N,134 Nguyễn Biểu,10.7567907,106.6835449,,,,,
Cứu Hộ Xe Máy - Sửa Xe Lưu Động 24h Minh Thành Motor,tire,,N,22 Cao Thắng,10.7693391,106.6830404,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động 24h Minh Thành Motor,tire,,N,180 Đ. Nguyễn Thiện Thuật,10.7686846,106.6792145,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,44 Hùng Vương,10.7630706,106.6775264,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,111 Cô Giang,10.76315,106.6950448,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,36 Ngô Thời Nhiệm,10.7768185,106.685722,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,19B Võ Văn Tần,10.7783706,106.6921729,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,170 Nguyễn Công Trứ,10.7687267,106.7011479,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,38 Chu Mạnh Trinh,10.7832293,106.7033485,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,25 Lê Quý Đôn,10.7812909,106.6902532,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,74 Trần Quốc Thảo,10.7835501,106.6861362,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,35 Đông Du,10.775986,106.704695,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,34 Vũ Huy Tấn,10.795882,106.6950659,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,2C Nguyễn Thị Huỳnh,10.7972643,106.6767938,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,16 Nguyễn Ngọc Lộc,10.7666641,106.6637102,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,97 An Bình,10.7515636,106.6725496,,,,,체인
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Quận 1 Minh Thành Motor,tire,,N,84 Trần Quang Khải,10.7924322,106.693151,,,,,
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Quận 10 Minh Thành Motor,tire,,N,114 Bà Hạt,10.7668231,106.67211,,,,,
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Quận 4 Minh Thành Motor,tire,,N,110 Xóm Chiếu,10.7582756,106.7107891,,,,,
Cứu Hộ Xe Máy - Sửa Xe Lưu Động Quận 5 Minh Thành Motor,tire,,N,68 Trần Bình Trọng,10.7543851,106.68204,,,,,
Cứu Hộ Xe Máy - Sửa Xe Máy Tại Nhà 24h Minh Thành Motor,tire,,N,16 Đ. Dương Quang Trung,10.7739596,106.6667831,,,,,
Cứu Hộ Xe Máy - Sửa Xe Máy Tận Nơi Minh Thành Motor,tire,,N,130 Nguyễn Văn Thủ,10.7882888,106.6974042,,,,,
Cứu Hộ Xe Máy - Sửa Xe Máy Tận Nơi Minh Thành Motor,tire,,N,360 Nguyễn Duy Dương,10.7650744,106.6701195,,,,,
Cứu Hộ Xe Máy 247 - Minh Thành Motor,tire,,N,5 Lương Định Của,10.7817902,106.722928,,,,,
Cứu Hộ Xe Máy 247 - Minh Thành Motor,tire,,N,42 Trần Thiện Chánh,10.7728256,106.670115,,,,,
Cứu Hộ Xe Máy 247 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,79 3 Tháng 2,10.773626,106.6777271,,,,,체인
Cứu Hộ Xe Máy 247 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,269 Khánh Hội,10.7597907,106.6982678,,,,,체인
Cứu Hộ Xe Máy 247 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,15 Thi Sách,10.7783124,106.7041839,,,,,체인
Cứu Hộ Xe Máy 247 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,292 Đ. Nguyễn Thượng Hiền,10.8056746,106.6858312,,,,,체인
Cứu Hộ Xe Máy 247 Quận 5 - Minh Thành Motor,tire,,N,63 Đ. Ngô Quyền,10.7530319,106.6666058,,,,,
Cứu Hộ Xe Máy 24h - Minh Thành Motor,tire,,N,154 Nguyễn Hữu Cảnh,10.7923856,106.7183321,,,,,체인
Cứu Hộ Xe Máy 24h - Minh Thành Motor,tire,,N,86 Lê Quang Định,10.805052,106.698071,,,,,체인
Cứu Hộ Xe Máy 24h - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,1 Hẻm 18B Nguyễn Thị Minh Khai,10.7855747,106.700286,,,,,체인
Cứu Hộ Xe Máy 24h - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,115 Phan Xích Long,10.803391,106.6814413,,,,,체인
Cứu Hộ Xe Máy 24h - Sửa Xe Tận Nơi Minh Thành Motor,tire,,N,121/16 Lê Thị Riêng,10.7703431,106.6901356,,,,,
Cứu Hộ Xe Máy 24h Minh Thành Motor - Sửa Xe Lưu Động,tire,,N,941 Hoàng Sa,10.7861192,106.6745909,,,,,체인
Cứu Hộ Xe Máy 24h Minh Thành Motor - Sửa Xe Lưu Động,tire,,N,276 Đ. Cống Quỳnh,10.7679574,106.6859395,,,,,체인
Cứu Hộ Xe Máy 24h Minh Thành Motor - Sửa Xe Lưu Động,tire,,N,121 Nguyễn Cơ Thạch,10.7702685,106.723994,,,,,체인
Cứu Hộ Xe Máy Bình Thạnh - Minh Thành Motor,tire,,N,78 Nguyễn Cửu Vân,10.7968728,106.7059115,,,,,
Cứu Hộ Xe Máy Honda - Minh Thành Motor,tire,,N,16 Sương Nguyệt Anh,10.7725489,106.6896613,,,,,
Cứu Hộ Xe Máy Lưu Động Quận 3 - Minh Thành Motor,tire,,N,91 Trần Quang Diệu,10.7902896,106.67803,,,,,
Cứu Hộ Xe Máy Lưu Động Quận 5 - Minh Thành Motor,tire,,N,135C Nguyễn Chí Thanh,10.7594196,106.6670114,,,,,
Cứu Hộ Xe Máy Minh Thành Motor - Sửa Xe Lưu Động,tire,,N,136 Đ. Tam Đảo,10.7761929,106.6600457,,,,,체인
Cứu Hộ Xe Máy Minh Thành Motor - Sửa Xe Lưu Động,tire,,N,78 Cửu Long,10.7828029,106.6617283,,,,,체인
Cứu Hộ Xe Máy Phú Nhuận - Minh Thành Motor,tire,,N,154/12 Nguyễn Trọng Tuyển,10.797668,106.6761407,,,,,
Cứu Hộ Xe Máy Phú Nhuận - Sửa Xe Lưu Động 24h Hồng Quân Motor,tire,,N,113 Phan Xích Long,10.7978743,106.6889023,,,,,
Cứu Hộ Xe Máy Quận 1 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,18 Lê Duẩn,10.7866397,106.7042781,,,,,
Cứu Hộ Xe Máy Quận 1 - Sửa Xe Máy Lưu Động 24h Hồng Quân Motor,tire,,N,1 Đ Nguyễn Bỉnh Khiêm,10.784708,106.7074677,,,,,
Cứu Hộ Xe Máy Quận 10 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,700 Lê Hồng Phong,10.7726853,106.6722936,,,,,
Cứu Hộ Xe Máy Quận 4 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,68 Đ. Nguyễn Trường Tộ,10.7650087,106.7048101,,,,,
Cứu Hộ Xe Máy Quận 5 - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,38 Đ. Hồng Bàng,10.75559,106.6630471,,,,,
Cứu Hộ Xe Máy Quận Phú Nhuận - Sửa Xe Máy Lưu Động 24h Hồng Quân Motor,tire,,N,2 Đ. Nguyễn Văn Trỗi,10.794138,106.6782598,,,,,
Cứu Hộ Xe Máy Sửa Xe Lưu Động Quận 1 - Hồng Quân Motor,tire,,N,Hai Bà Trưng,10.7809886,106.6999556,,,,,
Cứu Hộ Xe Máy Sửa Xe Máy Lưu Động Quận 1 Hồng Quân Motor,tire,,N,Hàm Nghi,10.7706088,106.7040568,,,,,
Cứu Hộ Xe Máy Tận Nơi - Minh Thành Motor,tire,,N,135 Hoa Lan,10.7976038,106.6886235,,,,,
"Cứu Hộ Xe Máy, Sửa Xe Lưu Động Phú Nhuận - Minh Thành Motor",tire,,N,106 Đ. Đào Duy Anh,10.8070332,106.6755159,,,,,
Cứu Trợ Xe Máy - Sửa Xe Lưu Động Minh Thành Motor,tire,,N,149 Nguyễn Văn Cừ,10.7578328,106.6844678,,,,,
Cứu hộ xe máy 24/7-Sửa xe lưu động Thành Liên,tire,,N,26 Phùng Khắc Khoan,10.7861149,106.6967576,,,,,
Cứu hộ xe máy Quận 3,tire,,N,543 Nguyễn Thị Minh Khai,10.7673425,106.6834556,,,,,
Cứu hộ xe máy khẩn cấp -Sửa xe máy lưu động 24h,tire,,N,340 Điện Biên Phủ,10.7998346,106.7077423,,,,,
Hello Thợ - Cứu Hộ Xe Máy & Sửa Xe Lưu Động,tire,,N,33 Nguyễn Hữu Hào,10.7633436,106.7002533,,,,,체인
Hello Thợ - Cứu Hộ Xe Máy & Sửa Xe Lưu Động,tire,,N,63 Phạm Ngọc Thạch,10.7861929,106.691654,,,,,체인
Hello Thợ - Cứu Hộ Xe Máy & Sửa Xe Lưu Động,tire,,N,94 Nguyễn Thị Minh Khai,10.7804463,106.6955695,,,,,체인
Hello Thợ - Cứu Hộ Xe Máy & Sửa Xe Lưu Động,tire,,N,"QPG3+WM3, 74/7 Hai Bà Trưng",10.7772852,106.7041384,,,,,체인
Hello Thợ - Vá Lốp Xe Máy Tận Nơi,tire,,N,98 Hẻm 285 Cách Mạng Tháng Tám,10.7767432,106.6774775,,,,,체인
Hello Thợ - Vá Lốp Xe Máy Tận Nơi,tire,,N,2 Đ. Lê Văn Hưu,10.7817149,106.7013532,,,,,체인
Hello Thợ - Vá Lốp Xe Máy Tận Nơi,tire,,N,483A Nguyễn Kiệm,10.8026536,106.6789663,,,,,체인
Làm Chìa Khóa Xe Máy,tire,,N,883 Hoàng Sa,10.7850248,106.6759811,,,,,체인
Làm Chìa Khóa Xe Máy,tire,,N,20 Nguyễn Thị Minh Khai,10.784795,106.6996464,,,,,체인
Làm Chìa Khóa Xe Máy,tire,,N,436 3 Tháng 2,10.7691539,106.6685797,,,,,체인
Làm Chìa Khóa Xe Máy Tại Nhà,tire,,N,180 Lý Chính Thắng,10.7840338,106.6840577,,,,,
Lốp Advenza và Milestar - Lốp Quốc Dân - Quận 5,tire,,N,146 Nguyễn Biểu,10.756883,106.6834396,,,,,
"Sửa Chữa, Cứu Hộ Xe Máy Lưu Động 24h - Minh Thành Motor",tire,,N,135A Phan Đăng Lưu,10.8030314,106.6844879,,,,,
"Sửa Chữa, Cứu Hộ Xe Máy Quận 1 - Minh Thành Motor",tire,,N,33 Võ Thị Sáu,10.790818,106.6949841,,,,,
"Sửa Chữa, Cứu Hộ Xe Máy Quận Phú Nhuận - Minh Thành Motor",tire,,N,158 Đ. Hoàng Văn Thụ,10.7995782,106.6763614,,,,,
Sửa Xe Lưu Động - Cứu Hộ Xe Máy Minh Thành Motor,tire,,N,185 Ngô Tất Tố,10.7909391,106.7150927,,,,,
Sửa Xe Lưu Động - Cứu Hộ Xe Máy Minh Thành Motor,tire,,N,91 Nguyễn Tri Phương,10.7537612,106.669507,,,,,
Sửa Xe Lưu Động - Cứu Hộ Xe Máy Quận 10 Minh Thành Motor,tire,,N,768c Sư Vạn Hạnh,10.7736661,106.668765,,,,,
